"","category","Name","Location","lat","lon","Accessible","Phone","IceSkating_Type","Num_of_Fields","Num_of_Courts","Size","RunningTracks_Type"
"799","handball","Each One Teach One","128 & 3Ave","40.8064","-73.9353",NA,NA,NA,NA,"4",NA,NA
"800","handball","Frederick Johnson Playground","7 Avenue & 150 Street","40.8245","-73.9351",NA,NA,NA,NA,"8",NA,NA
"801","handball","Gutenberg","N/S W 49 ST, 9 & 10 Aves","40.7633","-73.9899",NA,NA,NA,NA,"3",NA,NA
"802","handball","Hamilton Fish Park","128 Pitt St.","40.7193","-73.9804",NA,NA,NA,NA,"2",NA,NA
"803","handball","Hamilton Place Playground","W 140 & Hamilton Pl","40.8231","-73.9515",NA,NA,NA,NA,"2",NA,NA
"804","handball","Hell's Kitchen Park","47th St. & 10th Ave.","40.7631","-73.9924",NA,NA,NA,NA,"2",NA,NA
"805","handball","Henry Jackson Playground","Jackson St. & Henry St.","40.7139","-73.9818",NA,NA,NA,NA,"4",NA,NA
"806","handball","Holcombe Rucker Playground","156 & 8 Ave","40.8294","-73.9361",NA,NA,NA,NA,"4",NA,NA
"807","handball","Inwood Park","207 & Seaman Ave","40.8698","-73.9225",NA,NA,NA,NA,"8",NA,NA
"808","handball","J. Hood Wright Park","176 St. & Ft. Washington Ave","40.8471","-73.9407",NA,NA,NA,NA,"2",NA,NA
"809","handball","J.J. Walker Park","Hudson & Leroy St.","40.7296","-74.0059",NA,NA,NA,NA,"4",NA,NA
"810","handball","Jacob Schiff Playground (P.S. 192)","Amsterdam & 136 St.","40.8203","-73.9526",NA,NA,NA,NA,"6",NA,NA
"811","handball","James Weldon Johnson Playground","115 St. & Lexington Ave.","40.7974","-73.942",NA,NA,NA,NA,"2",NA,NA
"812","handball","John Jay Park","E 77 St & Cherokee Pl.","40.7692","-73.9501",NA,NA,NA,NA,"4",NA,NA
"813","handball","LaGuardia Playground","Madison St. off Jefferson St.","40.7123","-73.9887",NA,NA,NA,NA,"2",NA,NA
"814","handball","Luther Gulick Park","Columbia & Delancey Streets","40.7162","-73.9823",NA,NA,NA,NA,"4",NA,NA
"815","handball","Mae Grant Playground","104 & Madison","40.7925","-73.9492",NA,NA,NA,NA,"2",NA,NA
"816","handball","May Matthews Playground","46th St. & 9th Ave.","40.7616","-73.9927",NA,NA,NA,NA,"2",NA,NA
"817","handball","Murphy's Brother","17 St. & Ave.C St.","40.7303","-73.9737",NA,NA,NA,NA,"1",NA,NA
"818","handball","Nathan Straus Park","Rivington & Attorney St.","40.7193","-73.9844",NA,NA,NA,NA,"2",NA,NA
"819","handball","North Meadow Recreation Center","Mid-park at 97th Street","40.7914","-73.9593",NA,NA,NA,NA,"8",NA,NA
"820","handball","Orville & Wilbur Playground","St. Nick Avenue & West 156 Street","40.8319","-73.9421",NA,NA,NA,NA,"2",NA,NA
"821","handball","P.S. 125","Morningside & 125 St.","40.8112","-73.9564",NA,NA,NA,NA,"4",NA,NA
"822","handball","P.S. 155","118 & 2 Avenue","40.7971","-73.9353",NA,NA,NA,NA,"2",NA,NA
"823","handball","Playground 70","70 Street & Amsterdam","40.7771","-73.9839",NA,NA,NA,NA,"2",NA,NA
"824","handball","Poor Richard's Playground","109 Street & 3 Avenue","40.7924","-73.9423",NA,NA,NA,NA,"2",NA,NA
"825","handball","Renaissance Playground (P.S. 194)","144 & 8 Avenue","40.8215","-73.9414",NA,NA,NA,NA,"2",NA,NA
"826","handball","Robert Moses Playground","42 St. & FDR","40.7478","-73.9689",NA,NA,NA,NA,"2",NA,NA
"827","handball","Sheltering Arms Park","W 126 & Amsterdam","40.8147","-73.9559",NA,NA,NA,NA,"4",NA,NA
"828","handball","Sol Bloom Playground","West 92 Street & Columbus","40.7896","-73.9691",NA,NA,NA,NA,"2",NA,NA
"829","handball","St. Catherine's Playground","1st Ave & 27 St.","40.7654","-73.9591",NA,NA,NA,NA,"2",NA,NA
"830","handball","St. Nick Terrace "" Martin Luther King Houses Playground","114 & Lenox","40.8002","-73.9506",NA,NA,NA,NA,"4",NA,NA
"831","handball","St. Vartan's Park","2 Ave & East 35 Street","40.7457","-73.9749",NA,NA,NA,NA,"4",NA,NA
"832","handball","Stanley M. Isaacs Courts","FDR & 97 ST","40.7836","-73.944",NA,NA,NA,NA,"8",NA,NA
"833","handball","Thompson Street Playground/Vesuvio Playground","Tompson Street & Spring Street","40.7252","-74.0026",NA,NA,NA,NA,"3",NA,NA
"834","handball","Vincent F. Albano, Jr. Playground","2 Avenue & 29 Street","40.7422","-73.9786",NA,NA,NA,NA,"2",NA,NA
"835","handball","Wagner Playground","122 Street & 2 Avenue","40.8001","-73.9351",NA,NA,NA,NA,"2",NA,NA
"836","handball","West 4th Street Courts","Avenue of the Americas between West 3rd and 4th streets","40.7311","-74.0009",NA,NA,NA,NA,"3",NA,NA
"837","handball","White Playground","106 Street & 3 Avenue","40.7917","-73.9456",NA,NA,NA,NA,"2",NA,NA
"838","handball","80 AVENUE P/G(PS 115)","80 AVE, 261-262 STS","40.7449","-73.7099",NA,NA,NA,NA,"2",NA,NA
"839","handball","ADMIRAL PARK(PS 94,SY SEPLOWE)","LITTLE NECK PKWY, 42-43 AVES","40.7711","-73.738",NA,NA,NA,NA,"0",NA,NA
"840","handball","ALBANS PARK","MERRICK BLVD, 173 PL, SAYERS AVE","40.6937","-73.7798",NA,NA,NA,NA,"4",NA,NA
"841","handball","ALLEY P/G(PS 213)","67 AVE & 230 ST","40.7473","-73.7446",NA,NA,NA,NA,"4",NA,NA
"842","handball","ALLEY PK ATHLETIC FIELD","UNION TPKE, GRAND CENTRAL PKWYS, WINCHESTER BLVD","40.7387","-73.7378",NA,NA,NA,NA,"4",NA,NA
"843","handball","ALMEDA PLAYGROUND(PS 42)","B 65 ST, BCH CHANNEL DR","40.5935","-73.7946",NA,NA,NA,NA,"2",NA,NA
"844","handball","ANNADALE PLAYGROUND(PS 175)","YELLOWSTN BLVD/65 RD-65 AVE","40.7314","-73.8517",NA,NA,NA,NA,"2",NA,NA
"845","handball","ARVERNE PLAYGROUND","ARVERNE BLVD & B 55 ST","40.5931","-73.785",NA,NA,NA,NA,"2",NA,NA
"846","handball","ASTORIA HEIGHTS P/G (JHS 10)","30 RD, 45-46 STS","40.76","-73.9123",NA,NA,NA,NA,"6",NA,NA
"847","handball","BAY TERRACE P/G(PS 169)","NE CORNER 212 ST & 23 AVE","40.7821","-73.7777",NA,NA,NA,NA,"2",NA,NA
"848","handball","BAYSIDE P/G (JHS 180)","BCH CHANNEL DR & SEASIDE","40.5851","-73.8252",NA,NA,NA,NA,"2",NA,NA
"849","handball","BEACH 59TH ST P/G","BOARDWALK & BEACH 59-60 STS","40.589","-73.7889",NA,NA,NA,NA,"2",NA,NA
"850","handball","BEACH 9TH ST P/G","BEACH 9 ST & SEAGIRT BLVD","40.5955","-73.7448",NA,NA,NA,NA,"4",NA,NA
"851","handball","BEACH CHANNEL PLGD (PS 183)","S/S HMLS BLVD/B 80-79 STS/BCH CH","40.5888","-73.8062",NA,NA,NA,NA,"2",NA,NA
"852","handball","BELLAIRE P/G(PS 135)","HILLSIDE AVE, 207 & 208 STS","40.7214","-73.7581",NA,NA,NA,NA,"4",NA,NA
"853","handball","BELLEROSE P/G(PS 133)","85 AVE, 248-249 STS","40.733","-73.7183",NA,NA,NA,NA,"2",NA,NA
"854","handball","BLAND PLAYGROUND","40 RD, PRINCE & MAIN STS","40.7583","-73.8308",NA,NA,NA,NA,"2",NA,NA
"855","handball","BOWNE PLAYGROUND(PS 20)","SANFORD AV/BARCLAY AV/UNION/BOWNE","40.7582","-73.8246",NA,NA,NA,NA,"2",NA,NA
"856","handball","BREININGER PARK","BRADDOCK AVE & 240 ST","40.7257","-73.7287",NA,NA,NA,NA,"6",NA,NA
"857","handball","BRIARWOOD P/G(JHS 217)","148 ST & 85 AVE","40.71","-73.8108",NA,NA,NA,NA,"2",NA,NA
"858","handball","BRIDGE AND TUNNEL PARK","TUNNEL PLAZA, 50 AVE, 11 ST","40.742","-73.9512",NA,NA,NA,NA,"2",NA,NA
"859","handball","BROAD CHANNEL PARK","CROSS BAY BLVD, EAST 16TH RD","40.6015","-73.8199",NA,NA,NA,NA,"6",NA,NA
"860","handball","BROOKVILLE P/G","BROOKVILLE BLVD & 143 AVE","40.6638","-73.741",NA,NA,NA,NA,"2",NA,NA
"861","handball","C C MOORE HOMESTEAD PARK","BROADWAY, 45 AVE & 82 ST","40.7418","-73.8828",NA,NA,NA,NA,"6",NA,NA
"862","handball","CABBELL PARK","121 AVE & 220 ST, FRANCIS LEWIS BL","40.6889","-73.7423",NA,NA,NA,NA,"4",NA,NA
"863","handball","CENTERVILLE P/G","96 ST, CENTERVILLE ST, ALBERT RD","40.6705","-73.8393",NA,NA,NA,NA,"2",NA,NA
"864","handball","CHALLENGE P/G(PS 187)","W/S 251 ST BET 61 & 63 AVES","40.7561","-73.7278",NA,NA,NA,NA,"4",NA,NA
"865","handball","CLINTONVILLE P/G(JHS 194)","CLINTONVILLE ST, BET 17 AVE, 17","40.7835","-73.8082",NA,NA,NA,NA,"2",NA,NA
"866","handball","COLDEN P/G(PS 214)","UNION ST & 31 RD","40.7699","-73.8276",NA,NA,NA,NA,"2",NA,NA
"867","handball","COLLEGE POINT PARK","14 AVE, 121 ST, COLLEGE PT BLVD","40.7857","-73.8465",NA,NA,NA,NA,"2",NA,NA
"868","handball","CONCH PLAYGROUND(PS 105)","BCH CHANNEL DR & B 49 ST","40.596","-73.7803",NA,NA,NA,NA,"4",NA,NA
"869","handball","CORONA GOLF P/G","109 ST BET 46-47 AVES","40.7476","-73.8545",NA,NA,NA,NA,"2",NA,NA
"870","handball","CROWLEY P/G","N/S QNS MDTWN EXWY, 84 ST-57 AVE","40.7299","-73.8792",NA,NA,NA,NA,"4",NA,NA
"871","handball","DANIEL M OCONNELL P/G","113 & MURDOCK AVES, 196 ST","40.6994","-73.7578",NA,NA,NA,NA,"4",NA,NA
"872","handball","DELPHIN H GREENE P/G(PS 176)","121 AVE & 237 ST","40.6855","-73.7288",NA,NA,NA,NA,"4",NA,NA
"873","handball","DITMARS PARK","23 AVE/DITMARS BLVD/STEINWY ST","40.7719","-73.9066",NA,NA,NA,NA,"2",NA,NA
"874","handball","DR CHARLES R DREW MEMORIAL PK","VAN WYCK EXWY, 116 AVE, 140 ST,","40.6803","-73.8021",NA,NA,NA,NA,"6",NA,NA
"875","handball","DUTCH KILLS P/G (PS 112)","37 AVE, 28 ST, 36 AVE,CRESENT ST","40.7574","-73.9326",NA,NA,NA,NA,"2",NA,NA
"876","handball","EAST ELMHURST P/G(PS 127)","25 AVE BET 98 & 100 STS","40.7661","-73.8715",NA,NA,NA,NA,"2",NA,NA
"877","handball","EAST SPRINGFIELD P/G(PS 147)","115 RD BET 218-219 STS","40.6984","-73.7397",NA,NA,NA,NA,"4",NA,NA
"878","handball","EHRENREICH-AUSTIN P/G","AUSTIN ST BET 76 AVE & 76 DRIVE","40.715","-73.8364",NA,NA,NA,NA,"2",NA,NA
"879","handball","EMERALD P/G(PS 200)","164 ST BET JEWEL & 71 AVES","40.7315","-73.8061",NA,NA,NA,NA,"2",NA,NA
"880","handball","FARM P/G (PS 26)","73 AVE, 196TH STREET","40.7354","-73.7767",NA,NA,NA,NA,"6",NA,NA
"881","handball","FRANCIS LEWIS P/G(PS 130)","42 AVE AT FRANCIS LEWIS BLVD","40.7606","-73.7845",NA,NA,NA,NA,"2",NA,NA
"882","handball","FRANK D. O'CONNOR P/G","BROADWAY, 78 TO 79 STS","40.7441","-73.8862",NA,NA,NA,NA,"4",NA,NA
"883","handball","FREDERICK B JUDGE P/G","111 AVE, 134-135 STS, LINCOLN ST","40.6835","-73.8082",NA,NA,NA,NA,"4",NA,NA
"884","handball","FRONTERA PARK","58 AVE BE BROWN PL & 69 ST","40.7249","-73.8957",NA,NA,NA,NA,"2",NA,NA
"885","handball","GORMAN P/G","30 AVE, 84 - 85 ST, 25 AVE","40.762","-73.8841",NA,NA,NA,NA,"4",NA,NA
"886","handball","GRASSMERE PLAYGROUND(PS 215)","GRASSMERE TERR, BRKHAVEN AVE, BR","40.599","-73.7587",NA,NA,NA,NA,"2",NA,NA
"887","handball","GUNN PARK (PS 18)","S/S HILLSIDE AVE, E/O 235 CT","40.7318","-73.7315",NA,NA,NA,NA,"4",NA,NA
"888","handball","HAGGERTY PARK","S/S JAMAICA AVE BET 202-204 STS","40.7126","-73.7578",NA,NA,NA,NA,"4",NA,NA
"889","handball","Hallets Cove Playground","HALLETS COVE & VERNON BLVD","40.7719","-73.9343",NA,NA,NA,NA,"4",NA,NA
"890","handball","HAMMEL PLAYGROUND","B 83 ST & ROCKAWAY BCH BLVD","40.5884","-73.8093",NA,NA,NA,NA,"2",NA,NA
"891","handball","HANDBALL HAVEN","102 ST/62 AVE/YELLOWSTONE BLVD","40.7361","-73.8552",NA,NA,NA,NA,"2",NA,NA
"892","handball","HAROLD SCHNEIDERMAN P/G(PS232)","155 AVE BET 84 & 85 ST","40.6649","-73.8502",NA,NA,NA,NA,"2",NA,NA
"893","handball","HARVARD P/G","179 PL, N/O JAMAICA AVE","40.7089","-73.7814",NA,NA,NA,NA,"2",NA,NA
"894","handball","HILLSIDE PARK(JHS 172)","82 AVE, 256 - 257 STS","40.7406","-73.7131",NA,NA,NA,NA,"2",NA,NA
"895","handball","HOFFMAN PARK","HOFFMAN DR & SEABURY ST","40.7325","-73.8728",NA,NA,NA,NA,"4",NA,NA
"896","handball","HOLLIS PLAYGROUND(JHS 192)","HOLLIS AVE, 205 ST, 111","40.7066","-73.7529",NA,NA,NA,NA,"4",NA,NA
"897","handball","Holy Cow P/G (PS 179)","HRC HDNG BLVD/ 199 STREET","40.7421","-73.7785",NA,NA,NA,NA,"4",NA,NA
"898","handball","HOWARD VON DOHLEN P/G","ARCHER AVE, 138 PL, 91 AVE, 138","40.6991","-73.813",NA,NA,NA,NA,"3",NA,NA
"899","handball","HOYT PLAYGROUND","HOYT AVE, 29 TO 31 STS","40.7714","-73.9169",NA,NA,NA,NA,"4",NA,NA
"900","handball","JAMAICA PLAYGROUND(PS 40)","109 ST/BRNKRHOFF AVE/106/UNION H","40.6929","-73.7908",NA,NA,NA,NA,"8",NA,NA
"901","handball","JOHN ADAMS P/G","133 AVE, 101 TO 103 STS","40.6774","-73.8356",NA,NA,NA,NA,"2",NA,NA
"902","handball","JOSEPH AUSTIN P/G","GRND CENT PKWY BET 164 PL & 168","40.7161","-73.8015",NA,NA,NA,NA,"6",NA,NA
"903","handball","JOSEPH P. ADDABBO PLAYGROUND","BET 81-82 STS, N CONDUIT AVE","40.6729","-73.8542",NA,NA,NA,NA,"6",NA,NA
"904","handball","JUNCTION P/G","96 ST, 34 AVE, JUNCTION BLVD","40.7545","-73.8719",NA,NA,NA,NA,"2",NA,NA
"905","handball","JUNIPER NORTH PLGD (TENNIS)","77 PL, JUNIPER BLVD","40.7211","-73.8772",NA,NA,NA,NA,"10",NA,NA
"906","handball","K.L.WILLIAMS (P/G, TENNIS)","LIBERTY AVE, 172-173 STS","40.7042","-73.7851",NA,NA,NA,NA,"4",NA,NA
"907","handball","KISSENA CORRIDOR PK","PCK/UNDRHL AVES/UTOPIA PKY/HRC H","40.7448","-73.787",NA,NA,NA,NA,"4",NA,NA
"908","handball","Lannett Playground","B 8 ST, LANETT AVE, B 9 ST","40.5995","-73.744",NA,NA,NA,NA,"2",NA,NA
"909","handball","LAURELTON P/G","BROOKVILLE BLVD, S/O 136 AVE","40.6692","-73.7372",NA,NA,NA,NA,"4",NA,NA
"910","handball","LEFFERTS P/G","N CONDUIT AVE, 120-122 STS","40.6656","-73.8206",NA,NA,NA,NA,"2",NA,NA
"911","handball","LOCUST MANOR P/G(PS 15)","192 ST, S/S 121 AVE","40.6857","-73.7562",NA,NA,NA,NA,"2",NA,NA
"912","handball","LONDON PLANETREE P/G","88-89 STS, ATLANTIC TO 95 AVES","40.6866","-73.8536",NA,NA,NA,NA,"8",NA,NA
"913","handball","LOUIS ARMSTRONG P/G(PS 143)","37 AVE BET 112 & 113 STS","40.7549","-73.8558",NA,NA,NA,NA,"4",NA,NA
"914","handball","LOUIS PASTEUR PARK(JHS 67)","52 AVE BET 248 ST & MARATHON PKW","40.7619","-73.7351",NA,NA,NA,NA,"6",NA,NA
"915","handball","HIGHLAND PARK","JAMAICA AVE & ELTON ST","40.6842","-73.8881",NA,NA,NA,NA,"10",NA,NA
"916","handball","MAFERA PARK","65 PL & 68 AVE","40.706","-73.891",NA,NA,NA,NA,"4",NA,NA
"917","handball","MANTON P/G","VAN WYCK EXWY/84 RD/MANTON ST/83","40.7123","-73.8213",NA,NA,NA,NA,"4",NA,NA
"918","handball","MAPLE PLAYGROUND","KISSENA BLVD & MAPLE AVE","40.7556","-73.8263",NA,NA,NA,NA,"2",NA,NA
"919","handball","MARCONI PARK","109 AVE, 157 ST, 108 AVE, 155 ST","40.6942","-73.7953",NA,NA,NA,NA,"8",NA,NA
"920","handball","MARIE CURIE PARK(JHS 158)","46 AVE & 211 ST","40.757","-73.771",NA,NA,NA,NA,"2",NA,NA
"921","handball","MAURICE A FITZGERALD P/G","ATLANTIC AVE BET 104/106 STS","40.6903","-73.8402",NA,NA,NA,NA,"4",NA,NA
"922","handball","MENTONE PLAYGROUND","SOUTHERN PKWY, 231-234 STS","40.6663","-73.742",NA,NA,NA,NA,"2",NA,NA
"923","handball","MERRICK PLAYGROUND(IS 8)","167 ST & 109 AVE","40.6964","-73.786",NA,NA,NA,NA,"2",NA,NA
"924","handball","MICHAELIS-BAYSWATER PK","BCH CHNL DR/B 32 ST/DWIGHT- NORTO","40.5995","-73.7673",NA,NA,NA,NA,"6",NA,NA
"925","handball","MONTBELLIER PARK","SPRNGFLD BLVD BET ESTGATE PLAZA","40.6738","-73.7564",NA,NA,NA,NA,"2",NA,NA
"926","handball","MOSER PARK","W/S 77 ST, N/S 25 AVE","40.7631","-73.8924",NA,NA,NA,NA,"2",NA,NA
"927","handball","MURRAY HILL P/G(PS 22)","156-MURRAY ST, BARCLAY-SANFORD A","40.7617","-73.8115",NA,NA,NA,NA,"2",NA,NA
"928","handball","MURRAY PLAYGROUND","21 ST, 45 AVE, 11 ST, 45 RD","40.7473","-73.9497",NA,NA,NA,NA,"4",NA,NA
"929","handball","NAUTILUS P/G","MERRICK BLVD, 120 AVE, BAISLEY B","40.6847","-73.7704",NA,NA,NA,NA,"2",NA,NA
"930","handball","NORTH ROCHDALE P/G(PS 30)","BAISLEY BLVD & BEDELL ST","40.6799","-73.7754",NA,NA,NA,NA,"2",NA,NA
"931","handball","NORTHERN P/G(PS 149)","NORTHERN BLVD & 93 ST","40.7563","-73.8749",NA,NA,NA,NA,"2",NA,NA
"932","handball","OAKLAND GARDENS(PS 203)","E/S SPRINGFIELD BLVD & 54 AVE","40.7537","-73.7595",NA,NA,NA,NA,"2",NA,NA
"933","handball","P.S. 195 Playground/Sunrise Playground","149 RD/WELLER LANE/149 AVE/253 ST","40.6529","-73.7365",NA,NA,NA,NA,"2",NA,NA
"934","handball","PAINTER'S P/G(PS 174)","ALDERTON ST/DIFTERLE-ELWELL CRES","40.7206","-73.8599",NA,NA,NA,NA,"4",NA,NA
"935","handball","PAUL RAIMONDA P/G","47 RO 48 STS, 20 AVE","40.7729","-73.897",NA,NA,NA,NA,"4",NA,NA
"936","handball","PETERS FIELD","LIBERTY AVE, 183 PL, 104 AVE","40.7064","-73.7751",NA,NA,NA,NA,"2",NA,NA
"937","handball","PLAYGROUND NINETY (PS 148 P/G)","NORTHERN BLVD & 90 ST","40.7574","-73.8788",NA,NA,NA,NA,"4",NA,NA
"938","handball","PLAYGROUND TWENTY-ONE(PS 184)","163-166 STS, 21 AVE - 21 RD","40.7784","-73.7984",NA,NA,NA,NA,"4",NA,NA
"939","handball","PO NICHOLAS DEMUTIIS PK(OZONE)","LIBERTY AVE, 101-102 STS","40.6821","-73.8392",NA,NA,NA,NA,"2",NA,NA
"940","handball","POL. OFC EDWARD BYRNE PARK","N CONDUIT AVE/134-135 ST/135 AV","40.6672","-73.8067",NA,NA,NA,NA,"4",NA,NA
"941","handball","POMONOK P/G(PS 201)","KISSENA BLVD, 65 AVE","40.7358","-73.8144",NA,NA,NA,NA,"8",NA,NA
"942","handball","PS 186 P/G(CASTLEWOOD SCHOOL)","LITTLE NECK PKWY & 72 AVE","40.7495","-73.7228",NA,NA,NA,NA,"2",NA,NA
"943","handball","RAVENSWOOD P/G","35 AVE, 21 ST, 34 AVE","40.7627","-73.9345",NA,NA,NA,NA,"6",NA,NA
"944","handball","REDFERN PLAYGROUND","B 12 ST & REDFERN AVE","40.6113","-73.7489",NA,NA,NA,NA,"2",NA,NA
"945","handball","REIFF PLAYGROUND","59 DRIVE/63 STREET/FRESH POND RD","40.7188","-73.9015",NA,NA,NA,NA,"2",NA,NA
"946","handball","ROCKAWAY COMMUNITY PK","CONCH/SMRVLE-NORTON BASINS/ALMED","40.5983","-73.7854",NA,NA,NA,NA,"2",NA,NA
"947","handball","ROCKET PARK (JHS 202)(GODDARD)","N CONDUIT AVE, ARION RD, 149 AVE","40.6706","-73.8464",NA,NA,NA,NA,"2",NA,NA
"948","handball","Rosemary's Playground","WOODWARD/WOODBINE/FAIRVIEW/MADISON","40.7045","-73.9038",NA,NA,NA,NA,"0",NA,NA
"949","handball","RUFUS KING PARK","JAMAICA AVE, 153 ST, 89 AVE, 150 ST","40.7045","-73.8034",NA,NA,NA,NA,"2",NA,NA
"950","handball","RUSSELL SAGE P/G(JHS 190)","68 AVE/BOOTH TO AUSTIN STS","40.7238","-73.8519",NA,NA,NA,NA,"2",NA,NA
"951","handball","SAUL WEPRIN P/G(PS 162 P/G)","201-202 STS BET 53 & 56 AVES","40.7477","-73.7766",NA,NA,NA,NA,"4",NA,NA
"952","handball","SEASIDE PLAYGROUND(PS 225)","ST MARKS AVE & B 109 ST","40.5809","-73.8306",NA,NA,NA,NA,"2",NA,NA
"953","handball","SEVEN GABLES P/G (IS 74)","S/O LI EXWY, 21O & OCEANIA STS","40.7441","-73.7661",NA,NA,NA,NA,"2",NA,NA
"954","handball","SEVENTY-FIVE P/G(PS 154)","75 AVE, 160-162 STS","40.7263","-73.8081",NA,NA,NA,NA,"2",NA,NA
"955","handball","SMOKEY OVAL","95 AVE/127 ST/ATLANTIC AVE/125 ST","40.6948","-73.8209",NA,NA,NA,NA,"8",NA,NA
"956","handball","SOUTH MAURICE SENIOR PLAYGROUND","CENTER OF PARK, LIE SERVICE RD","40.7269","-73.9034",NA,NA,NA,NA,"2",NA,NA
"957","handball","SOUTH ROCHDALE P/G(PS 80)","133 ST & 137 AVE","40.6737","-73.7688",NA,NA,NA,NA,"2",NA,NA
"958","handball","SPIRIT P/G(PS 76)","36 AVE BET 9 & 10 STS","40.7615","-73.9416",NA,NA,NA,NA,"2",NA,NA
"959","handball","SPRINGFIELD PARK NORTH-JHS 231","SPRINGFIELD BLVD, 145 RD,","40.664","-73.7595",NA,NA,NA,NA,"4",NA,NA
"960","handball","ST MICHAELS PK","BKLYN-QUEENS EXPY FROM 30 AVE","40.7585","-73.9",NA,NA,NA,NA,"4",NA,NA
"961","handball","STARR PLAYGROUND","ONDERDONK/WILLOUGHBY AVES/STARR ST","40.71","-73.9179",NA,NA,NA,NA,"2",NA,NA
"962","handball","STEINWAY P/G(JHS 141)","20 RD, 20 AVE, 37-38 STS","40.7767","-73.9037",NA,NA,NA,NA,"2",NA,NA
"963","handball","TALL OAK PLAYGROUND(PS 46)","64 AVE, 218-219 STS","40.7457","-73.7579",NA,NA,NA,NA,"2",NA,NA
"964","handball","TELEPHONE P/G(PS 205)","BELL BLVD, 75 AVE & 217 ST","40.7385","-73.7569",NA,NA,NA,NA,"2",NA,NA
"965","handball","THOMSON HILL P/G","","40.7414","-73.9224",NA,NA,NA,NA,"2",NA,NA
"966","handball","TORSNEY PLAYGROUND","SKILLMAN AVE & 43 ST","40.7477","-73.9211",NA,NA,NA,NA,"4",NA,NA
"967","handball","TRAVERS PARK","34 AVE, 77-78 STS","40.7542","-73.8896",NA,NA,NA,NA,"4",NA,NA
"968","handball","UTOPIA P/G","73 AVE, JEWEL AVE, UTOPIA PKWY","40.7304","-73.7927",NA,NA,NA,NA,"4",NA,NA
"969","handball","VAN ALST P/G(PS 171)","29 TO 30 AVES, 21 ST","40.7706","-73.9278",NA,NA,NA,NA,"2",NA,NA
"970","handball","VLEIGH P/G(PS 165)","70 RD/71 AVE/150 ST/KISSENA BLVD","40.7296","-73.8173",NA,NA,NA,NA,"4",NA,NA
"971","handball","WALTER WARD PLAYGROUND(PS 207)","89 ST & 160 AVE","40.6574","-73.8435",NA,NA,NA,NA,"2",NA,NA
"972","handball","WAYANDA PARK(PS 34)","HOLLIS AVE & ROBARD LANE","40.7112","-73.7384",NA,NA,NA,NA,"4",NA,NA
"973","handball","WEEPING BEECH/ CARMAN GREEN","37 AV/PARSONS BLVD/BOWNE STREET","40.7637","-73.8248",NA,NA,NA,NA,"2",NA,NA
"974","handball","WESTBOURNE PLAYGROUND(PS 104)","MOTT & WESTBOURN AVES, B 25 ST","40.608","-73.7644",NA,NA,NA,NA,"4",NA,NA
"975","handball","WINDMULLER PK","52 ST/WDSDE AV/39RD/39DR","40.7477","-73.9108",NA,NA,NA,NA,"4",NA,NA
"976","handball","WOODTREE P/G","20 AVE, 37 ST, 38 ST","40.7779","-73.9023",NA,NA,NA,NA,"4",NA,NA
"977","handball","Dongan Playground","","40.5825","-74.0894",NA,NA,NA,NA,"4",NA,NA
"978","handball","Double Nickel Playground (P.S. 55)","Koch Boulevard and Preston Avenue","40.5367","-74.1631",NA,NA,NA,NA,"2",NA,NA
"979","handball","General Douglas McArthur Park","","40.586","-74.1004",NA,NA,NA,NA,"4",NA,NA
"980","handball","The Big Park",NA,"40.6313","-74.1649",NA,NA,NA,NA,"2",NA,NA
"981","handball","Mahoney Playground","","40.6431","-74.0856",NA,NA,NA,NA,"6",NA,NA
"982","handball","Markham Playground (P.S. 51)","","40.6243","-74.1456",NA,NA,NA,NA,"2",NA,NA
"983","handball","McDonald Playground","","40.6295","-74.1156",NA,NA,NA,NA,"1",NA,NA
"984","handball","Midland Field (J.H. 2)","","40.577","-74.099",NA,NA,NA,NA,"4",NA,NA
"985","handball","Naples Playground (P.S. 48)","","40.6026","-74.0906",NA,NA,NA,NA,"4",NA,NA
"986","handball","Oldtown Playground (P.S. 46)","","40.5951","-74.0814",NA,NA,NA,NA,"2",NA,NA
"987","handball","Schmul Park","","40.5902","-74.188",NA,NA,NA,NA,"4",NA,NA
"988","handball","Stapleton Playground (P.S. 14)","","40.6227","-74.0799",NA,NA,NA,NA,"4",NA,NA
"989","handball","Terrace Park (P.S. 35)","","40.6138","-74.0989",NA,NA,NA,NA,"2",NA,NA
"990","handball","Todt Hill Houses Playground","","40.6089","-74.1193",NA,NA,NA,NA,"4",NA,NA
"991","handball","Roy Wilkins Recreation Center","Baisley & Merrick boulevards, 115 Avenue, 177 Street","40.6853","-73.77",NA,NA,NA,NA,NA,NA,NA
"992","handball","McDonald Playground","McDonald Avenue","40.6003","-73.9724",NA,NA,NA,NA,"6",NA,NA
"993","handball","Governor Smith Playground","E. 152nd Street between Morris Avenue and Courtlandt Avenue","40.8193","-73.9202",NA,NA,NA,NA,"6",NA,NA
"994","handball","Brooklyn Bridge Park","Pier 2","40.6995","-73.9979",NA,NA,NA,NA,"6",NA,NA
"995","handball","Justice Gilbert Ramirez Park","McKibbin St. bet. White St. and Bogart St.","40.706","-73.934",NA,NA,NA,NA,"1",NA,NA
"996","handball","Justice Gilbert Ramirez Park","McKibbin St. bet. White St. and Bogart St.","40.706","-73.934",NA,NA,NA,NA,"1",NA,NA
